num_date_time,answer
28 2020-08-31 07,2246.4293161294945
28 2020-08-31 08,2536.9698863033154
28 2020-08-31 09,2795.6948809688674
28 2020-08-31 10,3003.2941673479836
28 2020-08-31 11,3072.104784492777
28 2020-08-31 12,3110.2178834520487
28 2020-08-31 13,3118.998508563185
28 2020-08-31 14,3124.041726383829
28 2020-08-31 15,3124.3182642325596
28 2020-08-31 16,3119.5566202553537
28 2020-08-31 17,3109.4958943643906
28 2020-08-31 18,3055.4822020459146
28 2020-08-31 19,2998.314556377043
28 2020-08-31 20,2776.561821218435
28 2020-08-31 21,2634.749921365133
28 2020-08-31 22,2156.9609334302136
28 2020-08-31 23,2049.1510689422425
29 2020-08-25 00,473.99052722044604
29 2020-08-25 01,458.3600685244546
29 2020-08-25 02,444.39035926700694
29 2020-08-25 03,432.24234073976675
29 2020-08-25 04,477.8116049647506
29 2020-08-25 05,725.7895601864668
29 2020-08-25 06,1025.36747320118
29 2020-08-25 07,1117.9267914550153
29 2020-08-25 08,1199.7835258657801
29 2020-08-25 09,1277.4063775745528
29 2020-08-25 10,1293.5624738041788
29 2020-08-25 11,1282.2869568681144
29 2020-08-25 12,1287.659373813068
29 2020-08-25 13,1289.545622351346
29 2020-08-25 14,1284.0717105646481
29 2020-08-25 15,1252.528837140718
29 2020-08-25 16,1257.8315191863542
29 2020-08-25 17,1283.3202556299373
29 2020-08-25 18,1226.491167611109
29 2020-08-25 19,1156.8850781937676
29 2020-08-25 20,1059.3321185960883
29 2020-08-25 21,908.7199542654657
29 2020-08-25 22,628.1223569155043
29 2020-08-25 23,580.1568555709862
29 2020-08-26 00,520.6562327670111
29 2020-08-26 01,516.4404493385318
29 2020-08-26 02,515.7090533436022
29 2020-08-26 03,498.66793435799235
29 2020-08-26 04,566.8976739580293
29 2020-08-26 05,811.6979769470483
29 2020-08-26 06,1114.4271996249663
29 2020-08-26 07,1160.7813806289705
29 2020-08-26 08,1220.5981760300958
29 2020-08-26 09,1288.20447495136
29 2020-08-26 10,1298.2608419961584
29 2020-08-26 11,1293.266515887202
29 2020-08-26 12,1291.166502816107
29 2020-08-26 13,1295.1454203613446
29 2020-08-26 14,1289.7074694413768
29 2020-08-26 15,1260.8866476444937
29 2020-08-26 16,1269.622247646019
29 2020-08-26 17,1281.3861033613514
29 2020-08-26 18,1224.3168217911889
29 2020-08-26 19,1145.6917984486583
29 2020-08-26 20,1053.4860229585877
29 2020-08-26 21,919.6828136602643
29 2020-08-26 22,640.4659627073999
29 2020-08-26 23,582.3382743017166
29 2020-08-27 00,512.3732410125345
29 2020-08-27 01,494.1465671948106
29 2020-08-27 02,494.01116745520295
29 2020-08-27 03,487.9193448483033
29 2020-08-27 04,544.3026216060435
29 2020-08-27 05,785.8191779523606
29 2020-08-27 06,1100.9155644591647
29 2020-08-27 07,1149.6805623356154
29 2020-08-27 08,1211.8667884077256
29 2020-08-27 09,1274.7578461284481
29 2020-08-27 10,1274.5922768003409
29 2020-08-27 11,1284.5477581387363
29 2020-08-27 12,1282.7348853342246
29 2020-08-27 13,1279.0116229175082
29 2020-08-27 14,1273.440705486696
29 2020-08-27 15,1246.1552378860688
29 2020-08-27 16,1244.8318650600224
29 2020-08-27 17,1257.1448591484116
29 2020-08-27 18,1208.0022814042438
29 2020-08-27 19,1125.4385979643
29 2020-08-27 20,1029.1378144604444
29 2020-08-27 21,877.3714529704179
29 2020-08-27 22,583.9972015065631
29 2020-08-27 23,529.8316882624964
29 2020-08-28 00,478.57005190751045
29 2020-08-28 01,463.5089921311077
29 2020-08-28 02,457.3515452660929
29 2020-08-28 03,450.69984749418194
29 2020-08-28 04,507.1225493767191
29 2020-08-28 05,774.2597943912032
29 2020-08-28 06,1088.9400123037183
29 2020-08-28 07,1136.65313671371
29 2020-08-28 08,1204.1463759172686
29 2020-08-28 09,1281.0817194188319
29 2020-08-28 10,1280.3984022436134
29 2020-08-28 11,1277.4003388903332
29 2020-08-28 12,1276.2030288294227
29 2020-08-28 13,1278.7845560498668
29 2020-08-28 14,1269.0842508710805
29 2020-08-28 15,1251.4825909161968
29 2020-08-28 16,1253.0337035320786
29 2020-08-28 17,1262.6779199201926
29 2020-08-28 18,1217.4119589614336
29 2020-08-28 19,1139.3177984230956
29 2020-08-28 20,1023.1710651947503
29 2020-08-28 21,893.3568040942355
29 2020-08-28 22,580.68037652884
29 2020-08-28 23,516.5786060371747
29 2020-08-29 00,488.8713847063108
29 2020-08-29 01,480.8048565044586
29 2020-08-29 02,471.40438340769794
29 2020-08-29 03,459.45514854997793
29 2020-08-29 04,500.7936146150603
29 2020-08-29 05,745.0497141575015
29 2020-08-29 06,1066.190183130707
29 2020-08-29 07,1144.8289062703232
29 2020-08-29 08,1234.2711114095403
29 2020-08-29 09,1318.9956277265528
29 2020-08-29 10,1334.2187106667448
29 2020-08-29 11,1340.1411323974978
29 2020-08-29 12,1340.7905674293108
29 2020-08-29 13,1340.06195808236
29 2020-08-29 14,1340.6147109917947
29 2020-08-29 15,1328.8775563560432
29 2020-08-29 16,1350.5579912362994
29 2020-08-29 17,1375.880764432322
29 2020-08-29 18,1350.8222516290975
29 2020-08-29 19,1280.3878044841115
29 2020-08-29 20,1187.243346527354
29 2020-08-29 21,1013.2080062381127
29 2020-08-29 22,703.9608545921353
29 2020-08-29 23,594.56091816698
29 2020-08-30 00,511.55363045221776
29 2020-08-30 01,502.23100563567334
29 2020-08-30 02,490.35610181259005
29 2020-08-30 03,471.233707447752
29 2020-08-30 04,506.66927501510196
29 2020-08-30 05,744.1782321330143
29 2020-08-30 06,1044.702189178957
29 2020-08-30 07,1110.6968414446371
29 2020-08-30 08,1207.6099841532816
29 2020-08-30 09,1287.599118314082
29 2020-08-30 10,1286.9358400270366
29 2020-08-30 11,1282.531347450008
29 2020-08-30 12,1279.4303973000967
29 2020-08-30 13,1278.1051427564867
29 2020-08-30 14,1272.7484621234676
29 2020-08-30 15,1251.0888629419212
29 2020-08-30 16,1258.8673774942745
29 2020-08-30 17,1270.0813438100565
29 2020-08-30 18,1189.5608766265004
29 2020-08-30 19,1105.052702174312
29 2020-08-30 20,1021.0477732634827
29 2020-08-30 21,880.9131652578455
29 2020-08-30 22,569.6202976061215
29 2020-08-30 23,487.0433712717645
29 2020-08-31 00,462.2193455066885
29 2020-08-31 01,453.4008623159803
29 2020-08-31 02,446.8470948465886
29 2020-08-31 03,436.9804601407622
29 2020-08-31 04,491.91351678688227
29 2020-08-31 05,748.9904306791275
29 2020-08-31 06,1056.668086736011
29 2020-08-31 07,1106.721697682986
29 2020-08-31 08,1145.6524423425103
29 2020-08-31 09,1214.0967536353942
29 2020-08-31 10,1216.820096065463
29 2020-08-31 11,1249.6106121577757
29 2020-08-31 12,1254.0196845885562
29 2020-08-31 13,1255.564241887204
29 2020-08-31 14,1257.8966918845088
29 2020-08-31 15,1237.4441123914316
29 2020-08-31 16,1244.311372300677
29 2020-08-31 17,1246.6348666141416
29 2020-08-31 18,1166.5927742749323
29 2020-08-31 19,1075.8041559768137
29 2020-08-31 20,985.6015382959133
29 2020-08-31 21,859.4059548713157
29 2020-08-31 22,559.5935791157325
29 2020-08-31 23,497.42953707536026
30 2020-08-25 00,5792.741736554091
30 2020-08-25 01,5605.929999350372
30 2020-08-25 02,5402.079467080404
30 2020-08-25 03,5100.550707600683
30 2020-08-25 04,5078.738337368904
30 2020-08-25 05,5458.562231446141
30 2020-08-25 06,5607.7629815657565
30 2020-08-25 07,6013.22546755437
30 2020-08-25 08,6709.133160183393
30 2020-08-25 09,7605.254474287331
30 2020-08-25 10,8829.68206491848
30 2020-08-25 11,8913.511250731144
30 2020-08-25 12,8959.125515384463
30 2020-08-25 13,8925.463127858644
30 2020-08-25 14,8623.55889554489
30 2020-08-25 15,8317.11340898873
30 2020-08-25 16,8511.585654208287
30 2020-08-25 17,8648.8571700466
30 2020-08-25 18,8239.842881443075
30 2020-08-25 19,7296.434964422346
30 2020-08-25 20,7129.468049390111
30 2020-08-25 21,6955.39162410585
30 2020-08-25 22,6393.975543156323
30 2020-08-25 23,6194.4087937759705
30 2020-08-26 00,5822.344951510851
30 2020-08-26 01,5636.5865483847565
30 2020-08-26 02,5427.782088181985
30 2020-08-26 03,5124.496747522879
30 2020-08-26 04,4988.282564347387
30 2020-08-26 05,5278.387697346888
30 2020-08-26 06,5442.102143340379
30 2020-08-26 07,5666.442423189946
30 2020-08-26 08,6251.907593362472
30 2020-08-26 09,6980.107142452679
30 2020-08-26 10,8183.0397067036065
30 2020-08-26 11,8249.573775543979
30 2020-08-26 12,8202.614470830411
30 2020-08-26 13,8147.319046692919
30 2020-08-26 14,8046.965740398154
30 2020-08-26 15,8150.7088955613635
30 2020-08-26 16,8217.284461806525
30 2020-08-26 17,8290.474534988725
30 2020-08-26 18,7924.807240589541
30 2020-08-26 19,7106.9535451279835
30 2020-08-26 20,6938.29204227447
30 2020-08-26 21,6776.507908714794
30 2020-08-26 22,6296.877928873877
30 2020-08-26 23,6076.114312380182
30 2020-08-27 00,6009.380568003165
30 2020-08-27 01,5792.388208344916
30 2020-08-27 02,5583.18245232044
30 2020-08-27 03,5294.303757854183
30 2020-08-27 04,5201.4013974340505
30 2020-08-27 05,5499.552648222377
30 2020-08-27 06,5553.745011666715
30 2020-08-27 07,5796.589868104774
30 2020-08-27 08,6295.937083717115
30 2020-08-27 09,6929.8925078820785
30 2020-08-27 10,8269.642865954767
30 2020-08-27 11,8348.01644988627
30 2020-08-27 12,8338.061622747577
30 2020-08-27 13,8275.631257312258
30 2020-08-27 14,8234.304544143759
30 2020-08-27 15,8371.809815311264
30 2020-08-27 16,8476.206449740677
30 2020-08-27 17,8480.044173426595
30 2020-08-27 18,8140.46985116133
30 2020-08-27 19,7383.558445158656
30 2020-08-27 20,7233.636872355871
30 2020-08-27 21,7146.2870959380625
30 2020-08-27 22,6588.111476557819
30 2020-08-27 23,6301.759177904252
30 2020-08-28 00,5901.825930327175
30 2020-08-28 01,5823.941030623088
30 2020-08-28 02,5618.183738907543
30 2020-08-28 03,5293.224479198758
30 2020-08-28 04,5217.800690667878
30 2020-08-28 05,5526.819581510733
30 2020-08-28 06,5604.36989330121
30 2020-08-28 07,5877.395303260283
30 2020-08-28 08,6326.257900158288
30 2020-08-28 09,7253.087906251548
30 2020-08-28 10,8338.163139936178
30 2020-08-28 11,8489.222961942965
30 2020-08-28 12,8509.882413552097
30 2020-08-28 13,8568.780868353568
30 2020-08-28 14,8733.32459695296
30 2020-08-28 15,8918.190697372715
30 2020-08-28 16,9017.534344321479
30 2020-08-28 17,8888.362648092767
30 2020-08-28 18,8471.827703326591
30 2020-08-28 19,7532.25622706294
30 2020-08-28 20,7231.2241652715675
30 2020-08-28 21,6978.396604426459
30 2020-08-28 22,6453.51084055171
30 2020-08-28 23,6151.496621044708
30 2020-08-29 00,5797.163600035807
30 2020-08-29 01,5618.173204945101
30 2020-08-29 02,5423.997819980742
30 2020-08-29 03,5196.590716871346
30 2020-08-29 04,5134.471358328649
30 2020-08-29 05,5420.802389207744
30 2020-08-29 06,5508.415302277864
30 2020-08-29 07,5780.4883246589525
30 2020-08-29 08,6313.830707809988
30 2020-08-29 09,7039.220207414731
30 2020-08-29 10,8232.365574771853
30 2020-08-29 11,8290.60724763214
30 2020-08-29 12,8296.519941419041
30 2020-08-29 13,8303.125053543627
30 2020-08-29 14,8343.945583033747
30 2020-08-29 15,8451.499957819822
30 2020-08-29 16,8605.63146657258
30 2020-08-29 17,8645.704813279162
30 2020-08-29 18,8215.783831432707
30 2020-08-29 19,7351.810737602542
30 2020-08-29 20,7196.138720821826
30 2020-08-29 21,7099.419836993316
30 2020-08-29 22,6506.413153100706
30 2020-08-29 23,6113.561145577248
30 2020-08-30 00,5770.807628161805
30 2020-08-30 01,5675.448074805384
30 2020-08-30 02,5502.2358443454095
30 2020-08-30 03,5279.029771688554
30 2020-08-30 04,5196.217764539805
30 2020-08-30 05,5530.973984787257
30 2020-08-30 06,5667.980310424986
30 2020-08-30 07,5958.212639827959
30 2020-08-30 08,6480.657777410511
30 2020-08-30 09,7342.329318031605
30 2020-08-30 10,8467.533873771737
30 2020-08-30 11,8519.93984863775
30 2020-08-30 12,8458.567816988156
30 2020-08-30 13,8473.861509068303
30 2020-08-30 14,8612.339334883198
30 2020-08-30 15,8808.319654688235
30 2020-08-30 16,8872.10018953725
30 2020-08-30 17,8777.780543287105
30 2020-08-30 18,8202.511364693535
30 2020-08-30 19,7294.538621513952
30 2020-08-30 20,7109.102027159182
30 2020-08-30 21,6996.1790097385365
30 2020-08-30 22,6421.344195666438
30 2020-08-30 23,6090.475300590326
30 2020-08-31 00,5832.9637850687905
30 2020-08-31 01,5628.073879645293
30 2020-08-31 02,5355.450192681096
30 2020-08-31 03,5136.839881058718
30 2020-08-31 04,5110.000202756607
30 2020-08-31 05,5421.703596663192
30 2020-08-31 06,5529.719781813412
30 2020-08-31 07,5891.818960799222
30 2020-08-31 08,6395.5069606882325
30 2020-08-31 09,7232.06272889666
30 2020-08-31 10,8408.060063726087
30 2020-08-31 11,8574.179803469911
30 2020-08-31 12,8625.834820656139
30 2020-08-31 13,8768.89497379985
30 2020-08-31 14,8891.814910231711
30 2020-08-31 15,9043.936171203532
30 2020-08-31 16,9044.220181484683
30 2020-08-31 17,9000.304451123442
30 2020-08-31 18,8499.085365281058
30 2020-08-31 19,7599.426673992684
30 2020-08-31 20,7275.120649001428
30 2020-08-31 21,6945.5553719906775
30 2020-08-31 22,6403.65613569994
30 2020-08-31 23,6197.622023075568
31 2020-08-25 00,6137.3603078679525
31 2020-08-25 01,6132.395799249786
31 2020-08-25 02,6124.008575518143
31 2020-08-25 03,6116.773357740644
31 2020-08-25 04,6093.404925450107
31 2020-08-25 05,6071.781360091001
31 2020-08-25 06,6090.464737106121
31 2020-08-25 07,6222.211774249982
31 2020-08-25 08,6383.006084093948
31 2020-08-25 09,6492.0916803217215
31 2020-08-25 10,6527.264410609072
31 2020-08-25 11,6547.475627075868
31 2020-08-25 12,6552.822943722239
31 2020-08-25 13,6556.2992202387595
31 2020-08-25 14,6549.144560954673
31 2020-08-25 15,6549.148947314186
31 2020-08-25 16,6526.944019916628
31 2020-08-25 17,6478.829581838681
31 2020-08-25 18,6378.093199833722
31 2020-08-25 19,6324.034580059489
31 2020-08-25 20,6274.800048441089
31 2020-08-25 21,6240.9032460955195
31 2020-08-25 22,6232.301144353364
31 2020-08-25 23,6225.481296564829
31 2020-08-26 00,6220.748529759587
31 2020-08-26 01,6149.6338287017115
31 2020-08-26 02,6136.413428817006
31 2020-08-26 03,6129.887237858686
31 2020-08-26 04,6121.751631819518
31 2020-08-26 05,6120.495396188564
31 2020-08-26 06,6158.739821334744
31 2020-08-26 07,6255.695026176386
31 2020-08-26 08,6442.822274056785
31 2020-08-26 09,6504.7838324282975
31 2020-08-26 10,6535.550111631307
31 2020-08-26 11,6546.874860119316
31 2020-08-26 12,6548.639402319618
31 2020-08-26 13,6551.467169416634
31 2020-08-26 14,6555.677046787337
31 2020-08-26 15,6554.4535646076
31 2020-08-26 16,6528.524733954903
31 2020-08-26 17,6474.566547432288
31 2020-08-26 18,6382.204227200345
31 2020-08-26 19,6342.8092380412045
31 2020-08-26 20,6302.213494351735
31 2020-08-26 21,6252.084657226963
31 2020-08-26 22,6179.5729955421475
31 2020-08-26 23,6155.428565853523
31 2020-08-27 00,6135.573218493175
31 2020-08-27 01,6130.761908447869
31 2020-08-27 02,6104.980269720412
31 2020-08-27 03,6084.653590120497
31 2020-08-27 04,6089.3655643690045
31 2020-08-27 05,6116.4478564763285
31 2020-08-27 06,6176.905151062579
31 2020-08-27 07,6211.751830213042
31 2020-08-27 08,6315.690515918009
31 2020-08-27 09,6342.067924331559
31 2020-08-27 10,6363.513344725477
31 2020-08-27 11,6376.613684617544
31 2020-08-27 12,6382.967148234925
31 2020-08-27 13,6424.18254050402
31 2020-08-27 14,6444.115334449953
31 2020-08-27 15,6487.485092823232
31 2020-08-27 16,6442.169543767233
31 2020-08-27 17,6327.1911624818
31 2020-08-27 18,6235.108659311395
31 2020-08-27 19,6190.672581720097
31 2020-08-27 20,6171.9299074547425
31 2020-08-27 21,6163.951410050401
31 2020-08-27 22,6144.185056622214
31 2020-08-27 23,6126.977375582645
31 2020-08-28 00,6101.709143022596
31 2020-08-28 01,6094.260429130418
31 2020-08-28 02,6072.150500094164
31 2020-08-28 03,6060.539215303857
31 2020-08-28 04,6045.104181264922
31 2020-08-28 05,6029.763082575516
31 2020-08-28 06,6048.969264969727
31 2020-08-28 07,6143.349732797832
31 2020-08-28 08,6318.215028635544
31 2020-08-28 09,6386.333491642874
31 2020-08-28 10,6463.516507115774
31 2020-08-28 11,6480.143671150801
31 2020-08-28 12,6483.619535936636
31 2020-08-28 13,6484.518090473016
31 2020-08-28 14,6486.056984030515
31 2020-08-28 15,6465.853137859012
31 2020-08-28 16,6435.48464185678
31 2020-08-28 17,6373.726604805417
31 2020-08-28 18,6292.058895857317
31 2020-08-28 19,6241.521959368428
31 2020-08-28 20,6165.418433318116
31 2020-08-28 21,6134.861514563279
31 2020-08-28 22,6124.666903128128
31 2020-08-28 23,6106.148861699741
31 2020-08-29 00,6065.103961493013
31 2020-08-29 01,6061.9704866963875
31 2020-08-29 02,6049.282684349005
31 2020-08-29 03,6043.367168087608
31 2020-08-29 04,6019.085567696368
31 2020-08-29 05,5997.165766945911
31 2020-08-29 06,5977.064792156032
31 2020-08-29 07,6049.104815503153
31 2020-08-29 08,6133.777613002984
31 2020-08-29 09,6245.897029125128
31 2020-08-29 10,6191.721068886859
31 2020-08-29 11,6174.5829835494615
31 2020-08-29 12,6152.482449607669
31 2020-08-29 13,6188.989394465907
31 2020-08-29 14,6264.920901728584
31 2020-08-29 15,6271.714652227334
31 2020-08-29 16,6253.871760565045
31 2020-08-29 17,6235.477321609591
31 2020-08-29 18,6205.379931278398
31 2020-08-29 19,6145.275868259624
31 2020-08-29 20,6117.729830914824
31 2020-08-29 21,6077.881620186983
31 2020-08-29 22,6071.44984156235
31 2020-08-29 23,6063.29961544061
31 2020-08-30 00,6042.12070881453
31 2020-08-30 01,6027.9111940938865
31 2020-08-30 02,5994.410813202706
31 2020-08-30 03,5976.610941426174
31 2020-08-30 04,5957.564086541061
31 2020-08-30 05,5924.988510016483
31 2020-08-30 06,5925.210411641366
31 2020-08-30 07,5963.9867725623735
31 2020-08-30 08,6018.153806050876
31 2020-08-30 09,6054.689948969373
31 2020-08-30 10,6120.0777401450605
31 2020-08-30 11,6165.90113216191
31 2020-08-30 12,6250.410696753933
31 2020-08-30 13,6266.259941606448
31 2020-08-30 14,6283.513682313584
31 2020-08-30 15,6300.872097395496
31 2020-08-30 16,6270.338885103299
31 2020-08-30 17,6248.397286319156
31 2020-08-30 18,6217.888583585748
31 2020-08-30 19,6190.114205580931
31 2020-08-30 20,6122.138736149244
31 2020-08-30 21,6089.531619734284
31 2020-08-30 22,6053.527728283158
31 2020-08-30 23,6018.735821644976
31 2020-08-31 00,5941.752306394321
31 2020-08-31 01,5934.525601850182
31 2020-08-31 02,5920.2463481448995
31 2020-08-31 03,5904.982525743396
31 2020-08-31 04,5899.049520563385
31 2020-08-31 05,5897.931880019731
31 2020-08-31 06,5931.710471179816
31 2020-08-31 07,6015.858812185651
31 2020-08-31 08,6207.783126011993
31 2020-08-31 09,6297.547503413889
31 2020-08-31 10,6333.160522663426
31 2020-08-31 11,6358.235782926985
31 2020-08-31 12,6374.096558363878
31 2020-08-31 13,6409.443908603339
31 2020-08-31 14,6431.017144220098
31 2020-08-31 15,6480.19305696889
31 2020-08-31 16,6389.414711180947
31 2020-08-31 17,6321.616282109078
31 2020-08-31 18,6237.395586842914
31 2020-08-31 19,6188.541348818369
31 2020-08-31 20,6160.561507500288
31 2020-08-31 21,6137.360703060967
31 2020-08-31 22,6129.464543804014
31 2020-08-31 23,6121.153561011352
32 2020-08-25 00,2399.3518135518602
32 2020-08-25 01,2395.2057219064695
32 2020-08-25 02,2394.593119668923
32 2020-08-25 03,2391.5407007124354
32 2020-08-25 04,2388.3001719798353
32 2020-08-25 05,2382.6346992794433
32 2020-08-25 06,2387.64932317781
32 2020-08-25 07,2396.7538979655133
32 2020-08-25 08,2421.256677880259
32 2020-08-25 09,2457.9513504034794
32 2020-08-25 10,2478.9187518536132
32 2020-08-25 11,2487.849090791883
32 2020-08-25 12,2497.1823443361473
32 2020-08-25 13,2501.1218743832947
32 2020-08-25 14,2503.6585132916416
32 2020-08-25 15,2503.9621835685684
32 2020-08-25 16,2501.6958488487835
32 2020-08-25 17,2494.4021217174172
32 2020-08-25 18,2475.3538637736424
32 2020-08-25 19,2462.0529719864403
32 2020-08-25 20,2454.1535823280756
32 2020-08-25 21,2437.926220815849
32 2020-08-25 22,2427.4067003850178
32 2020-08-25 23,2417.608943375113
32 2020-08-26 00,2403.552580541748
32 2020-08-26 01,2401.0192096048827
32 2020-08-26 02,2400.4198777756847
32 2020-08-26 03,2399.19531718151
32 2020-08-26 04,2397.0969535643117
32 2020-08-26 05,2390.8906983207416
32 2020-08-26 06,2396.474229137954
32 2020-08-26 07,2410.8326401042245
32 2020-08-26 08,2442.422544254995
32 2020-08-26 09,2472.682642004197
32 2020-08-26 10,2486.047971359616
32 2020-08-26 11,2488.043215669335
32 2020-08-26 12,2496.3221527535406
32 2020-08-26 13,2500.701788656001
32 2020-08-26 14,2503.610374707929
32 2020-08-26 15,2504.0278224822014
32 2020-08-26 16,2502.3893283407515
32 2020-08-26 17,2494.584973670619
32 2020-08-26 18,2478.22122403826
32 2020-08-26 19,2465.7000849289857
32 2020-08-26 20,2461.017438090313
32 2020-08-26 21,2446.148089763038
32 2020-08-26 22,2429.863043942942
32 2020-08-26 23,2421.1996109809793
32 2020-08-27 00,2406.6300890718285
32 2020-08-27 01,2402.98458878071
32 2020-08-27 02,2401.490588839214
32 2020-08-27 03,2399.7189900098356
32 2020-08-27 04,2396.3423711784462
32 2020-08-27 05,2393.3511832571244
32 2020-08-27 06,2404.0158896406874
32 2020-08-27 07,2407.570926595606
32 2020-08-27 08,2427.078430658758
32 2020-08-27 09,2441.352221628387
32 2020-08-27 10,2454.534032610751
32 2020-08-27 11,2464.8221974060834
32 2020-08-27 12,2473.720342478304
32 2020-08-27 13,2478.986649791433
32 2020-08-27 14,2486.1855924724387
32 2020-08-27 15,2488.6836605913813
32 2020-08-27 16,2477.9526285729376
32 2020-08-27 17,2469.3981674973584
32 2020-08-27 18,2453.3086977752396
32 2020-08-27 19,2438.977212367125
32 2020-08-27 20,2431.349947045973
32 2020-08-27 21,2421.8608822977867
32 2020-08-27 22,2416.489131724351
32 2020-08-27 23,2412.07805067853
32 2020-08-28 00,2403.0298555507584
32 2020-08-28 01,2400.064465716788
32 2020-08-28 02,2397.978347046645
32 2020-08-28 03,2395.442807197034
32 2020-08-28 04,2391.3005455972198
32 2020-08-28 05,2384.895195987852
32 2020-08-28 06,2390.6482607876765
32 2020-08-28 07,2399.349318210409
32 2020-08-28 08,2419.247398649496
32 2020-08-28 09,2439.562616374384
32 2020-08-28 10,2450.6689356831994
32 2020-08-28 11,2462.6682292778733
32 2020-08-28 12,2479.7114780884867
32 2020-08-28 13,2483.849859142067
32 2020-08-28 14,2483.2218375002185
32 2020-08-28 15,2482.734320925489
32 2020-08-28 16,2475.17404399688
32 2020-08-28 17,2458.1244362975353
32 2020-08-28 18,2443.1824693161902
32 2020-08-28 19,2434.333843580002
32 2020-08-28 20,2427.466760982604
32 2020-08-28 21,2419.5559664457837
32 2020-08-28 22,2414.5348201460756
32 2020-08-28 23,2410.7606817815713
32 2020-08-29 00,2401.821149623827
32 2020-08-29 01,2398.092804239414
32 2020-08-29 02,2395.1954863905144
32 2020-08-29 03,2392.3405560687884
32 2020-08-29 04,2385.118878100888
32 2020-08-29 05,2377.0440032235665
32 2020-08-29 06,2378.606980205618
32 2020-08-29 07,2385.8304733018877
32 2020-08-29 08,2395.8621386978107
32 2020-08-29 09,2406.4350706367222
32 2020-08-29 10,2410.8575737938495
32 2020-08-29 11,2411.8684486253187
32 2020-08-29 12,2415.9763961444414
32 2020-08-29 13,2418.6136895758314
32 2020-08-29 14,2418.9421210561773
32 2020-08-29 15,2418.2565948599977
32 2020-08-29 16,2416.136964657807
32 2020-08-29 17,2409.0420110598925
32 2020-08-29 18,2404.6060537625967
32 2020-08-29 19,2405.111447760386
32 2020-08-29 20,2405.733863605366
32 2020-08-29 21,2404.8496769474973
32 2020-08-29 22,2401.0393330452025
32 2020-08-29 23,2398.34515463652
32 2020-08-30 00,2395.619512749019
32 2020-08-30 01,2392.949440056116
32 2020-08-30 02,2391.298772476457
32 2020-08-30 03,2389.355422757207
32 2020-08-30 04,2384.3156890468713
32 2020-08-30 05,2376.8630726063247
32 2020-08-30 06,2376.903745428985
32 2020-08-30 07,2382.434645342294
32 2020-08-30 08,2391.3459339733754
32 2020-08-30 09,2396.587672510758
32 2020-08-30 10,2400.1724189638167
32 2020-08-30 11,2402.1217423537346
32 2020-08-30 12,2406.47362293168
32 2020-08-30 13,2416.0880033260228
32 2020-08-30 14,2433.0339583702635
32 2020-08-30 15,2453.183631565972
32 2020-08-30 16,2446.273402200448
32 2020-08-30 17,2436.961316468373
32 2020-08-30 18,2425.35682630023
32 2020-08-30 19,2413.8963995330864
32 2020-08-30 20,2413.200747135764
32 2020-08-30 21,2410.282364559956
32 2020-08-30 22,2406.958575363193
32 2020-08-30 23,2403.502646597567
32 2020-08-31 00,2399.0335938384796
32 2020-08-31 01,2395.1923808015486
32 2020-08-31 02,2392.8281396406137
32 2020-08-31 03,2390.497709308455
32 2020-08-31 04,2387.3795555047363
32 2020-08-31 05,2381.8128762289853
32 2020-08-31 06,2387.217082476473
32 2020-08-31 07,2397.511877005845
32 2020-08-31 08,2418.9408954461433
32 2020-08-31 09,2443.962912939504
32 2020-08-31 10,2455.093309466717
32 2020-08-31 11,2460.0184883923393
32 2020-08-31 12,2473.953500244118
32 2020-08-31 13,2477.8804398181787
32 2020-08-31 14,2483.6263508838088
32 2020-08-31 15,2491.831524830599
32 2020-08-31 16,2488.055721266962
32 2020-08-31 17,2476.4701175618266
32 2020-08-31 18,2459.6607908455535
32 2020-08-31 19,2445.451479210316
32 2020-08-31 20,2435.3558433261373
32 2020-08-31 21,2424.380313237162
32 2020-08-31 22,2418.8059432014147
32 2020-08-31 23,2413.932491467404
33 2020-08-25 00,2466.9913822329036
33 2020-08-25 01,2460.1893723037683
33 2020-08-25 02,2451.3955562269803
33 2020-08-25 03,2442.0473929198633
33 2020-08-25 04,2439.904762651921
33 2020-08-25 05,2437.4171763724626
33 2020-08-25 06,2458.1269338979437
33 2020-08-25 07,2589.878411480486
33 2020-08-25 08,2706.423190537186
33 2020-08-25 09,2765.959501166527
33 2020-08-25 10,2795.413440388268
33 2020-08-25 11,2798.1974888677523
33 2020-08-25 12,2789.2804374454686
33 2020-08-25 13,2789.9203504360235
33 2020-08-25 14,2786.9468599643947
33 2020-08-25 15,2779.726288412531
33 2020-08-25 16,2773.245159947704
33 2020-08-25 17,2700.884248617732
33 2020-08-25 18,2596.2255542754556
33 2020-08-25 19,2524.762963154034
33 2020-08-25 20,2504.446384641974
33 2020-08-25 21,2492.9339593198165
33 2020-08-25 22,2482.8343998109076
33 2020-08-25 23,2477.389917757041
33 2020-08-26 00,2483.4252147512184
33 2020-08-26 01,2481.875514263056
33 2020-08-26 02,2470.203703679157
33 2020-08-26 03,2461.4390022809753
33 2020-08-26 04,2459.0823939783695
33 2020-08-26 05,2452.650075532263
33 2020-08-26 06,2475.0490553687464
33 2020-08-26 07,2631.233702635599
33 2020-08-26 08,2747.8663857784045
33 2020-08-26 09,2789.9896834989186
33 2020-08-26 10,2804.5397342574993
